issn;periodico;Ajuste_SBC;link_scopus;percentil;Qualis_Final;data-atualizacao;data-tentativa;logs
0703-8992;CANADIAN JOURNAL OF REMOTE SENSING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=13809;71;A3;08/05/2023 21:57;08/05/2023 21:57;atualizado com sucesso
0887-3585;PROTEINS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=14283;70;A3;08/05/2023 21:57;08/05/2023 21:57;atualizado com sucesso
1936-6442;PEER-TO-PEER NETWORKING AND APPLICATIONS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=14300154706;71;A3;08/05/2023 21:57;08/05/2023 21:57;atualizado com sucesso
1431-7613;THEORY IN BIOSCIENCES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=14345;68;A3;08/05/2023 21:57;08/05/2023 21:57;atualizado com sucesso
0951-354X;INTERNATIONAL JOURNAL OF EDUCATIONAL MANAGEMENT;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=144741;70;A3;08/05/2023 21:57;08/05/2023 21:57;atualizado com sucesso
1729-8806;INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=144749;63;A3;08/05/2023 21:57;08/05/2023 21:57;atualizado com sucesso
1865-0481;EARTH SCIENCE INFORMATICS (INTERNET);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=14500154730;63;A3;08/05/2023 21:57;08/05/2023 21:57;atualizado com sucesso
1865-0473;EARTH SCIENCE INFORMATICS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=14500154730;63;A3;08/05/2023 21:57;08/05/2023 21:57;atualizado com sucesso
1660-5446;MEDITERRANEAN JOURNAL OF MATHEMATICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=145249;73;A3;08/05/2023 21:57;08/05/2023 21:57;atualizado com sucesso
1615-5262;INTERNATIONAL JOURNAL OF INFORMATION SECURITY (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=145326;74;A3;08/05/2023 21:57;08/05/2023 21:57;atualizado com sucesso
1684-5315;AFRICAN JOURNAL OF BIOTECHNOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=14940;63;A3;12/09/2021 03:00;08/05/2023 21:57;sem valor de percentil
0955-5986;FLOW MEASUREMENT AND INSTRUMENTATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=15026;72;A3;08/05/2023 21:57;08/05/2023 21:57;atualizado com sucesso
0378-1119;GENE (AMSTERDAM);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=15636;73;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1435-0645;AGRONOMY JOURNAL (ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=15639;71;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0948-7921;ELECTRICAL ENGINEERING (BERLIN. PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=16065;71;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0168-1656;JOURNAL OF BIOTECHNOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=16078;71;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0018-9464;IEEE TRANSACTIONS ON MAGNETICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17364;65;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0018-9499;IEEE TRANSACTIONS ON NUCLEAR SCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17368;69;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1022-0038;WIRELESS NETWORKS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17569;68;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1572-8196;WIRELESS NETWORKS (ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17569;68;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0739-1102;JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17596;74;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1824-2049;JOURNAL OF SCIENCE COMMUNICATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17700156421;72;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1876-6102;ENERGY PROCEDIA;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17700156736;64;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1875-6891;INTERNATIONAL JOURNAL OF COMPUTATIONAL INTELLIGENCE SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17800156712;69;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0140-0118;MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17979;73;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1741-0444;MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING (ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17979;73;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0987-7053;NEUROPHYSIOLOGIE CLINIQUE (PARIS);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17997;70;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0264-4401;ENGINEERING COMPUTATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18184;63;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1054-2523;MEDICINAL CHEMISTRY RESEARCH (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18384;72;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0271-2091;INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN FLUIDS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18534;74;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1678-2690;ANAIS DA ACADEMIA BRASILEIRA DE CIÊNCIAS (ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18659;73;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0740-7459;IEEE SOFTWARE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18709;70;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1124-318X;EUROPEAN TRANSACTIONS ON TELECOMMUNICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18817;67;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0197-6729;JOURNAL OF ADVANCED TRANSPORTATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18895;73;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0197-6729;JOURNAL OF ADVANCED TRANSPORTATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18895;73;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1536-2310;OMICS: JOURNAL OF INTEGRATIVE BIOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19001;72;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0748-8017;QUALITY AND RELIABILITY ENGINEERING INTERNATIONAL (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19123;71;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1433-2779;INTERNATIONAL JOURNAL ON SOFTWARE TOOLS FOR TECHNOLOGY TRANSFER;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19271;65;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1094-6136;JOURNAL OF SCHEDULING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19294;72;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0974-0635;INTERNATIONAL JOURNAL OF ARTIFICIAL INTELLIGENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19600166036;72;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1471-2180;BMC MICROBIOLOGY (ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19633;63;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1757-9694;INTEGRATIVE BIOLOGY: A NEW JOURNAL OF QUANTITATIVE BIOSCIENCES FROM NANO TO MACRO;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700167105;69;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1647-0818;LINGUAMÁTICA (BRAGA);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700170258;64;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1355-7718;ORGANISED SOUND (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700173012;67;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1756-8919;FUTURE MEDICINAL CHEMISTRY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700174974;69;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1756-8919;FUTURE MEDICINAL CHEMISTRY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700174974;69;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1936-5233;TRANSLATIONAL ONCOLOGY (ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700175014;70;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1662-5188;FRONTIERS IN COMPUTATIONAL NEUROSCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700175168;72;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1943-0655;IEEE PHOTONICS JOURNAL;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700176215;69;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1943-0663;IEEE EMBEDDED SYSTEMS LETTERS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700177026;71;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2190-7439;PHOTONIC SENSORS (ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700180840;70;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1687-5893;ADVANCES IN HUMAN-COMPUTER INTERACTION (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700182320;69;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1877-0509;PROCEDIA COMPUTER SCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700182801;70;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1477-8394;INTERNATIONAL JOURNAL OF WEB BASED COMMUNITIES (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700186821;66;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1936-7228;ACM TRANSACTIONS ON ACCESSIBLE COMPUTING (TACCESS);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700186855;66;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1932-8540;IEEE-RITA;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700201532;72;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1793-9623;INTERNATIONAL JOURNAL OF MODELING, SIMULATION, AND SCIENTIFIC COMPUTING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19900192598;66;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0038-0644;SOFTWARE, PRACTICE & EXPERIENCE (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20007;63;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1097-024X;SOFTWARE: PRACTICE AND EXPERIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20007;63;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0963-9314;SOFTWARE QUALITY JOURNAL;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20013;74;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1573-1367;SOFTWARE QUALITY JOURNAL (ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20013;74;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0020-1812;INSECTES SOCIAUX;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20398;71;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0960-0833;SOFTWARE TESTING, VERIFICATION & RELIABILITY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20432;65;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1099-1689;SOFTWARE TESTING, VERIFICATION AND RELIABILITY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20432;65;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0022-1147;JOURNAL OF FOOD SCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20614;74;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1530-9827;JOURNAL OF COMPUTING AND INFORMATION SCIENCE IN ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20952;69;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2090-0147;JOURNAL OF ELECTRICAL AND COMPUTER ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100197510;65;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1999-4893;ALGORITHMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100199795;71;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1662-453X;FRONTIERS IN NEUROSCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100199812;70;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1662-5218;FRONTIERS IN NEUROROBOTICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100199837;63;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2047-7481;JOURNAL OF SOFTWARE: EVOLUTION AND PROCESS (ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100205112;63;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2040-2295;JOURNAL OF HEALTHCARE ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100205972;65;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1664-042X;FRONTIERS IN PHYSIOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100215107;74;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1664-0640;FRONTIERS IN PSYCHIATRY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100216569;70;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1664-1078;FRONTIERS IN PSYCHOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100216571;73;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2078-2489;INFORMATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100223111;64;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2072-666X;MICROMACHINES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100229176;73;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2314-6133;BIOMED RESEARCH INTERNATIONAL;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100230018;67;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2314-6141;BIOMED RESEARCH INTERNATIONAL;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100230018;67;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2151-0032;AMERICAN SOCIETY OF AGRICULTURAL AND BIOLOGICAL ENGINEERS. TRANSACTIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100230300;67;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1474-8185;INTERNATIONAL JOURNAL OF PERFORMANCE ANALYSIS IN SPORT;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100237613;74;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2317-4889;BRAZILIAN JOURNAL OF GEOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100266566;64;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2160-6455;ACM TRANSACTIONS ON INTERACTIVE INTELLIGENT SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100301601;72;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2317-1782;CODAS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100309828;68;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2352-3409;DATA IN BRIEF;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100372856;72;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2161-3915;TRANSACTIONS ON EMERGING TELECOMMUNICATIONS TECHNOLOGIES (ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100389313;68;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2352-4847;ENERGY REPORTS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100389511;69;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2095-9184;FRONTIERS OF INFORMATION TECHNOLOGY & ELECTRONIC ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100409130;72;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1999-5903;FUTURE INTERNET;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100409311;74;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2352-7110;SOFTWAREX;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100422153;63;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1826-9745;INTERACTION DESIGN AND ARCHITECTURE(S) JOURNAL;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100440523;70;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2013-7087;JOURNAL OF ACCESSIBILITY AND DESIGN FOR ALL;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100449122;71;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2182-7796;INTERNATIONAL JOURNAL OF INFORMATION SYSTEMS AND PROJECT MANAGEMENT;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100450117;70;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2050-1242;NETWORK SCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100464772;69;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2352-9148;INFORMATICS IN MEDICINE UNLOCKED;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100780477;72;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2167-6461;BIG DATA;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100780696;70;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2192-6352;PROGRESS IN ARTIFICIAL INTELLIGENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100781972;67;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2296-2565;FRONTIERS IN PUBLIC HEALTH;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100798718;69;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2076-3417;APPLIED SCIENCES (SWITZERLAND);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100829268;73;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2296-4185;FRONTIERS IN BIOENGINEERING AND BIOTECHNOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100835954;74;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2075-1702;MACHINES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100838145;67;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2296-889X;FRONTIERS IN MOLECULAR BIOSCIENCES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100843667;63;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2079-3197;COMPUTATION (Open Access);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100857172;70;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1938-0232;INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY PROJECT MANAGEMENT;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100860389;64;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2192-4376;EURO JOURNAL ON TRANSPORTATION AND LOGISTICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100862198;71;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2296-9144;FRONTIERS IN ROBOTICS AND AI;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100868821;68;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2469-9926;PHYSICAL REVIEW A;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100874237;74;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2227-7102;EDUCATION SCIENCES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100897500;71;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2313-433X;JOURNAL OF IMAGING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100900151;73;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1551-3688;SIGBED REVIEW;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100900336;72;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2199-4676;JOURNAL OF RELIABLE INTELLIGENT ENVIRONMENTS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100901156;71;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2306-5729;DATA;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100924372;73;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2414-4088;MULTIMODAL TECHNOLOGIES AND INTERACTION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100945706;67;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
2177-8736;REGE REVISTA DE GESTAO;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21101071063;63;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1809-2276;REGE. REVISTA DE GESTÃO USP;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21101071063;63;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0195-9298;JOURNAL OF NONDESTRUCTIVE EVALUATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21179;67;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
0167-6369;ENVIRONMENTAL MONITORING AND ASSESSMENT (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21482;73;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1359-6535;ANTIVIRAL THERAPY (LONDON);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21790;70;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
1432-2994;MATHEMATICAL METHODS OF OPERATIONS RESEARCH (HEIDELBERG);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21805;69;A3;08/05/2023 21:58;08/05/2023 21:58;atualizado com sucesso
